1000,74.0,215.0,25.37
1001,75.0,180.0,33.99
1002,75.0,200.0,29.86
1003,78.0,230.0,31.84
1004,76.0,211.0,38.31
1005,75.0,230.0,34.48
1006,69.0,190.0,36.88
1007,75.0,220.0,32.34
1008,72.0,180.0,31.58
1009,75.0,205.0,28.89
1010,73.0,190.0,25.08
1011,74.0,180.0,25.73
1012,75.0,205.0,25.19
1013,75.0,190.0,31.01
1014,73.0,195.0,27.92
